PCA_0,PCA_1,AE_s0_0,AE_s0_1,AE_s1_0,AE_s1_1,label
11.615849,14.269838,8.796692,11.873241,10.742334,11.069387,FCGR3A+ Monocytes
11.721787,7.874292,13.168256,12.009676,11.463858,7.8502893,CD14+ Monocytes
-1.1565065,3.7965536,0.81559426,1.6103076,0.69869864,5.7645144,CD4 T cells
0.90888,13.392917,-3.1525526,8.437238,-1.2444015,10.539572,CD8 T cells
0.13529895,10.941412,-1.5189631,7.1439857,-0.38828987,9.063798,CD8 T cells
-0.8831558,8.579443,0.37362584,1.0470889,0.8426413,4.0184793,CD4 T cells
13.341622,8.414412,12.043344,11.251945,13.622097,6.68857,CD14+ Monocytes
3.7049701,-0.3987743,10.35721,4.872274,6.8617845,0.3461286,B cells
0.13015878,16.053747,-2.8337438,10.92831,-2.2565103,12.223903,NK cells
-1.500751,3.1057675,-4.004332,3.0617337,2.1542325,4.0729833,CD4 T cells
-0.27161685,4.4486465,0.66173947,0.8562965,-0.17206962,4.885878,CD4 T cells
12.110281,9.196541,12.678019,8.769918,11.366475,9.097297,CD14+ Monocytes
13.8334465,7.7345314,13.56298,9.703356,13.818963,9.315384,CD14+ Monocytes
0.22375616,7.859233,0.7034751,4.1014028,-0.42823574,6.8113823,CD4 T cells
-1.2157843,5.619525,-0.6649936,0.30165377,2.3256187,2.9259799,CD4 T cells
5.3435397,-2.9011219,11.114838,3.8861856,7.4344773,-0.5535869,B cells
-0.013316812,4.303643,-1.5074307,1.9238882,1.6270393,3.802534,CD4 T cells
11.109252,13.240409,9.2753105,11.171579,10.361106,11.002838,FCGR3A+ Monocytes
0.8377678,6.303575,-0.44663128,3.343737,-0.54667246,3.7969236,CD4 T cells
0.033826776,11.083369,-1.2781662,6.9499226,-0.7785889,8.323275,CD8 T cells
1.120798,16.062874,-2.8511782,10.767444,-0.86884356,11.982022,NK cells
0.80396116,10.940607,-1.2827971,7.2450805,-0.97927606,7.453639,CD8 T cells
1.1177604,11.814638,-2.0028913,7.937853,-1.1500531,9.222875,CD8 T cells
5.2621307,-1.7910475,9.852042,4.599704,7.516805,0.14524832,B cells
-1.212524,5.94744,-1.8879808,3.03318,2.9494238,5.891355,CD4 T cells
-0.9502359,3.1630116,-0.09545261,1.0343362,0.84128195,4.175931,CD4 T cells
4.224578,-2.6588364,9.8698,2.9875135,5.153695,-0.17839855,B cells
12.9661255,9.706829,11.4750185,10.031471,12.522106,7.5886993,CD14+ Monocytes
12.8721695,10.687512,11.179239,11.232205,11.8475275,8.225086,CD14+ Monocytes
1.3966383,13.013943,-3.4286118,8.056204,-2.2171776,9.726614,CD8 T cells
14.345036,7.7932196,13.223497,11.043136,14.447599,7.372882,CD14+ Monocytes
11.876061,6.883242,11.361632,8.986669,12.002043,9.860627,CD14+ Monocytes
-0.20629857,7.5738797,-4.2783523,4.113612,0.45617205,6.6825423,CD4 T cells
-1.41754,5.184464,-2.18457,2.8469946,0.6107429,5.350449,CD4 T cells
1.6489316,4.9569764,-1.1855234,2.808193,2.282323,5.4030447,CD4 T cells
0.84434915,13.873581,-2.8099818,9.2892,-2.1666684,9.8261385,CD8 T cells
4.027442,-0.020205677,10.956067,4.1295323,5.862754,0.8363156,B cells
0.9457865,7.077552,-4.462986,3.7201743,-1.6539806,5.11666,CD4 T cells
-0.89352125,9.007823,-3.0497146,4.1408324,-1.9220679,4.7080917,CD4 T cells
-0.72016716,2.7867055,0.26647213,0.7309249,0.71419877,4.3377657,CD4 T cells
-0.6669455,4.263567,-2.848803,2.3293335,0.6644146,5.6454062,CD4 T cells
12.954314,9.81637,11.310547,10.143454,13.104132,10.327151,CD14+ Monocytes
0.5026006,4.539837,-0.49459437,1.793231,-0.44224116,5.1071525,CD4 T cells
0.5195319,4.054745,-3.8844798,3.0336325,-0.94505936,3.5405958,CD4 T cells
11.520086,12.74672,9.778808,11.024825,11.486823,11.52451,FCGR3A+ Monocytes
0.45875007,4.820854,0.69063413,1.8947808,-0.38929453,2.868457,CD4 T cells
1.1872996,13.209291,-3.4667463,8.258414,-2.0070302,9.900166,CD8 T cells
12.7821245,8.578201,13.003902,10.700965,14.194342,9.6382265,CD14+ Monocytes
13.366841,7.526241,12.86893,11.261106,13.759117,8.294537,CD14+ Monocytes
0.54141015,5.332066,-0.50036764,0.37941775,0.14437762,4.981625,CD4 T cells
12.356519,8.51617,12.216306,12.283991,11.673524,7.8281007,CD14+ Monocytes
5.5544586,-2.263593,9.899427,4.2313104,6.123297,-1.2922417,B cells
-1.2981849,6.794305,-0.05385753,4.4298406,0.52004224,5.2525773,CD4 T cells
1.4109968,4.929133,-0.45861408,2.8309166,2.2599757,6.0756555,CD4 T cells
11.459303,7.754958,12.440323,11.529892,12.140214,9.719225,CD14+ Monocytes
0.39295712,8.046934,0.70757616,3.832376,-0.22216763,5.9028,CD4 T cells
11.20459,12.63719,10.116474,10.680249,12.103419,10.32739,FCGR3A+ Monocytes
12.331148,8.032215,12.671284,12.0509815,12.836726,9.3749695,CD14+ Monocytes
13.715673,7.767782,13.150682,9.890455,13.510013,6.92418,CD14+ Monocytes
-2.4986794,5.2460837,-1.6460656,2.6203263,-1.4258186,5.559171,CD4 T cells
0.8767843,7.1788087,-3.9414537,3.616531,-0.55161893,3.278318,CD4 T cells
4.807876,-1.8067533,9.6356735,3.657716,6.474106,-1.213102,B cells
4.358864,-2.603167,11.509451,3.3384624,5.268047,-0.66482764,B cells
13.842602,10.584775,12.172756,11.933331,13.028449,9.19989,CD14+ Monocytes
-0.72556335,5.853427,-3.0699458,3.044715,-0.163759,5.4914117,CD4 T cells
12.00623,6.952111,13.277472,11.58466,12.0276985,9.064656,CD14+ Monocytes
5.3363295,-2.2644958,11.090365,5.7353683,6.860368,-0.53856343,B cells
0.87923914,7.154438,-1.7940241,3.3475251,1.7722675,7.3407764,CD4 T cells
-2.3100083,5.8938003,0.18228033,1.1693639,-0.5948687,3.9457877,CD4 T cells
-0.6886576,7.3316107,-0.3952455,4.1482296,1.6865962,3.5021408,CD4 T cells
-1.4995892,4.05754,-2.5751834,2.0225346,1.1815909,2.446965,CD4 T cells
0.8491425,8.884638,-1.1836115,5.931555,0.80088675,7.103893,CD8 T cells
4.6691766,-1.6437432,10.421482,5.349236,6.869932,-0.91918653,B cells
14.030669,9.187753,12.774991,11.506414,13.296864,8.641756,CD14+ Monocytes
-2.7536972,8.761801,-2.3934727,4.984121,0.25698194,7.902545,CD4 T cells
12.161767,12.379427,10.001115,11.732113,11.395951,9.664251,FCGR3A+ Monocytes
4.2164125,-1.6255608,9.423979,3.6837907,5.5275087,-1.1703117,B cells
-0.12707432,5.3983717,-2.6879382,4.606422,0.06363618,6.490097,CD4 T cells
12.039297,8.296293,11.636113,8.512165,13.608026,8.45534,CD14+ Monocytes
12.720647,10.067267,11.290991,11.891867,11.504727,7.637951,CD14+ Monocytes
11.722003,10.975498,11.009152,10.0436535,11.319958,9.070309,CD14+ Monocytes
5.4651217,-1.6712556,10.891625,3.2046766,7.592475,0.65407014,B cells
11.548656,13.07151,9.356066,11.560455,10.134233,10.609889,FCGR3A+ Monocytes
13.89557,10.24153,12.252234,9.532374,12.03859,8.245891,CD14+ Monocytes
-1.6563874,8.80695,-0.5244299,4.6737213,0.9639281,7.757759,CD4 T cells
5.8189654,-2.1851292,10.83412,5.074288,7.2134013,-0.5300169,B cells
-0.32080042,5.315449,0.0024428153,2.670147,0.592829,5.375668,CD8 T cells
12.5257015,8.961195,12.526535,12.1963,12.221968,7.4645934,CD14+ Monocytes
13.954379,9.778713,13.293216,9.605378,13.087394,9.829404,CD14+ Monocytes
-2.9330497,8.0768585,-0.6176756,5.0893946,-1.6195139,6.224081,CD4 T cells
3.507646,-3.0742927,10.783829,4.5998263,6.2410827,-1.3653353,B cells
-1.3296499,4.6896715,-1.126861,2.7593758,-0.42958322,5.3711123,CD4 T cells
1.9069301,3.8690042,-3.633641,2.3348145,1.7359959,5.4730244,CD4 T cells
4.3718276,-0.5287631,9.754321,4.2002573,5.3166127,-0.27366245,B cells
0.24313317,4.4606457,-1.5815773,1.0135725,-1.6892949,4.64578,CD4 T cells
4.0677786,-1.6258984,10.532686,4.723182,5.535401,0.7017352,B cells
11.883628,8.523838,12.067986,8.351268,12.164252,10.056468,CD14+ Monocytes
1.0938416,9.647294,-1.4229242,0.17926799,-0.74589014,6.9219866,CD4 T cells
11.395618,12.1696825,10.47129,11.728485,10.5415745,9.773723,CD14+ Monocytes
-2.912878,7.148817,-1.9255096,5.294467,1.3566792,4.516776,CD4 T cells
14.11567,7.6343246,12.55112,9.308251,13.581611,7.6970253,CD14+ Monocytes
2.1717684,5.65939,-1.160982,1.8357172,0.94304633,3.4277065,CD4 T cells
0.64955246,8.841462,-3.7025044,5.0168724,0.7072356,6.9938784,CD8 T cells
1.2010647,3.8747032,-1.6923609,0.11115045,1.5020505,3.6658745,CD4 T cells
12.38728,11.312784,10.35145,10.550305,11.145196,8.218994,CD14+ Monocytes
13.234505,8.521938,13.574259,10.063816,14.19339,8.336746,CD14+ Monocytes
-0.9516707,12.298753,-1.6617408,7.9374943,-1.0015383,9.251677,CD8 T cells
3.7180414,-3.0324476,10.035901,4.3107986,7.1865606,-0.53293896,B cells
12.070526,9.60405,11.649394,10.601774,13.103357,8.24104,CD14+ Monocytes
13.612634,8.781893,12.39492,11.350915,13.059467,9.43543,CD14+ Monocytes
-0.52837557,4.4612823,-2.0881839,2.319238,1.4512742,3.3775768,CD4 T cells
-0.7598348,6.56248,-0.5277091,3.3657146,2.4108865,3.3515668,CD4 T cells
4.696434,-0.61789817,9.189107,4.9506884,5.53389,-1.1930528,B cells
1.4665071,12.538227,-3.5170543,7.713439,-2.2545655,9.26533,CD8 T cells
12.137231,8.711644,12.121949,9.701684,14.364979,7.9343996,CD14+ Monocytes
-1.3916055,10.758786,-0.54689723,4.8584886,-0.11045033,8.079648,CD8 T cells
-0.17378785,5.1382756,-1.2120742,3.5378582,0.6755263,4.5895514,CD4 T cells
0.061336875,4.3241735,-0.46981344,2.569715,1.7479873,5.3368664,CD4 T cells
13.198323,8.049977,13.391,10.128201,13.761483,8.67591,CD14+ Monocytes
1.2043625,9.661225,-1.2816658,6.004223,-1.4245052,6.6828885,CD8 T cells
-0.31081882,6.4954796,-2.0110006,4.4000735,0.6374784,6.2156897,CD4 T cells
0.7820351,3.9885683,-4.293429,2.969357,2.2347157,4.676299,CD4 T cells
1.3723841,7.1514144,-1.4897419,4.342344,1.8922002,6.442591,CD4 T cells
3.3924618,-1.6671772,11.1210985,4.156855,7.146398,-0.76584405,B cells
4.1149626,-1.1715198,10.238618,4.0693903,5.3608522,-0.46466082,B cells
1.4046357,4.1685596,-0.47560486,0.9238477,-0.48577368,3.569189,CD4 T cells
12.502906,12.586783,10.151266,12.002934,10.48567,9.936543,FCGR3A+ Monocytes
0.23694421,3.7539685,-3.149266,1.9081385,1.3237813,4.170278,CD4 T cells
12.587131,13.311741,8.998219,11.483018,11.622973,11.450652,FCGR3A+ Monocytes
1.2598852,15.272798,-3.8017197,9.361863,-0.7709692,11.96592,NK cells
11.887907,11.757374,10.030018,10.345944,10.89435,9.942865,CD14+ Monocytes
-1.8402345,6.4202523,-1.1982546,3.9989712,1.1624504,4.5804935,CD4 T cells
-1.2090414,4.852054,-1.5932459,4.8340697,3.4606402,5.200074,CD4 T cells
11.984429,6.874104,13.362823,11.945288,12.663903,9.211423,CD14+ Monocytes
2.0963266,6.0833025,-2.9050558,1.532737,3.1446154,5.843944,CD4 T cells
-0.23365946,10.562132,-2.1901612,6.5486803,-1.2015665,7.668383,CD8 T cells
0.7087653,4.9205027,-1.7553991,1.3472507,0.15983838,3.1739767,CD4 T cells
4.2612286,-1.5385158,10.309785,3.9620125,7.4450355,0.22174923,B cells
12.680939,8.50481,12.945923,9.113251,12.60255,8.88231,CD14+ Monocytes
1.2464745,7.133435,-0.8230935,4.0798154,-0.16401348,5.9495587,CD4 T cells
4.4817066,-1.6943344,10.818224,3.3604677,5.444629,0.30351818,B cells
11.150541,12.695807,10.083181,11.041549,11.998759,10.6415,FCGR3A+ Monocytes
0.13327888,5.416452,-1.7932806,4.8990483,2.3942146,4.965902,CD4 T cells
3.2761874,-2.5854158,10.7125,4.30185,5.1857853,-0.086173825,B cells
13.864996,6.909473,13.625778,10.308619,14.410128,8.845976,CD14+ Monocytes
12.801834,8.528394,11.7861185,9.829374,12.124174,8.074564,CD14+ Monocytes
12.283236,11.450979,10.355475,11.850013,10.88151,9.911992,CD14+ Monocytes
0.5392138,7.806476,-0.588735,4.4993253,2.9781826,4.1490197,CD4 T cells
-0.35733378,10.960518,-2.2559524,6.0884967,-0.7447142,8.0709305,CD8 T cells
-1.3005362,7.0156593,0.5168924,3.8726003,1.8283902,2.884713,CD4 T cells
0.73503536,11.403567,-1.6533642,7.9544144,-1.6034241,8.465628,CD8 T cells
4.1977744,-1.4746828,10.804542,4.0027685,6.5735435,-0.018237684,B cells
4.830705,-0.2903696,11.461974,4.7279406,6.569941,1.2541927,B cells
11.760985,10.824952,12.168554,12.434968,11.586175,10.307379,CD14+ Monocytes
-1.1243232,5.2364426,-3.5382886,2.1560276,2.943013,5.159992,CD4 T cells
0.3660792,5.881105,-0.6705419,3.2046192,0.6224503,3.570056,CD4 T cells
3.9902577,-1.4494166,10.089725,4.8951354,6.6122036,0.24886805,B cells
0.20656548,15.792333,-3.378097,9.484757,-0.7204271,12.051187,NK cells
0.6342919,15.798139,-3.6034174,9.761351,-2.3057342,12.238813,NK cells
-0.8540826,4.172564,-0.16563432,2.343689,-0.5339989,3.0262904,CD4 T cells
-2.4658334,6.332277,0.35702103,4.814546,-2.478814,5.1707783,CD4 T cells
0.36841226,7.915725,-0.4271674,3.8695796,1.8011613,6.4633155,CD4 T cells
0.7383261,10.32453,-1.4264369,5.871513,-0.7027895,3.6290426,CD4 T cells
0.26490855,7.4498224,-2.267467,4.4796934,3.237644,4.5074177,CD4 T cells
2.2507558,6.616098,-2.238397,1.8307287,0.7728778,4.8294525,CD4 T cells
-2.3381503,5.8116274,0.7910416,2.5646315,-2.41685,5.0584664,CD4 T cells
2.1244862,5.377497,-1.6913732,4.633325,1.630523,3.5547793,CD4 T cells
-1.6420338,9.512723,-0.69580245,5.0050564,-1.1384758,7.1519284,CD4 T cells
13.548266,9.1241865,12.924686,10.141151,12.040928,7.602128,CD14+ Monocytes
1.4141208,11.779695,-2.9754026,7.391866,-0.12411603,9.554486,CD8 T cells
0.17414284,3.9367898,-3.5154994,1.8158629,0.7280526,4.381121,CD4 T cells
14.415769,9.314572,12.681023,10.750319,12.871033,8.2926235,CD14+ Monocytes
0.9843642,12.573976,-2.5507312,8.0757,-1.3864166,9.74613,CD8 T cells
1.4245446,10.954557,-3.244168,6.412124,0.10957904,9.097412,CD8 T cells
-0.2883279,3.9425633,0.8382086,2.6608374,-0.7307892,4.322987,CD4 T cells
-1.254294,7.4280415,-2.3870564,4.127076,-1.4311597,5.7758083,CD4 T cells
-0.55685216,9.44655,-2.1860378,5.8123236,-1.1726457,5.194256,CD4 T cells
-0.9238092,4.710047,1.1112739,3.4594967,-1.7622595,3.2542298,CD4 T cells
14.102969,7.356778,13.451339,9.513593,13.071627,7.95492,CD14+ Monocytes
4.7665954,-3.6182153,10.024682,3.1853268,5.821792,-0.14026788,B cells
0.9785398,4.3495574,-1.7214757,0.71281886,1.1290566,3.6886477,CD4 T cells
1.5731049,12.6443,-2.4477267,7.6125827,-1.929932,9.85674,CD8 T cells
11.540278,8.4929905,11.066331,9.11168,11.88495,9.407081,CD14+ Monocytes
0.37393898,10.485856,-2.462772,5.9446263,-0.1795466,7.5263343,CD4 T cells
0.43138722,15.092968,-2.3450134,10.562173,-1.733828,11.5454855,NK cells
11.863538,9.271885,11.529383,10.7175865,11.401895,8.261137,CD14+ Monocytes
3.8729255,-0.7457837,11.318725,4.0752516,6.5577245,0.8479355,B cells
1.074312,7.24516,-2.0032163,3.609307,-1.2970937,5.4765234,CD4 T cells
12.333757,13.5738,9.951979,11.459239,11.960504,11.131058,FCGR3A+ Monocytes
11.599461,9.27095,11.310398,9.884296,12.390599,7.490147,CD14+ Monocytes
-1.49394,10.814026,-3.4295835,7.3913946,-0.89751786,7.5199795,CD4 T cells
5.1334887,-3.027736,8.955652,3.9699516,5.3630943,-0.27928382,B cells
12.724507,11.14647,11.292308,11.421561,10.390051,9.605542,CD14+ Monocytes
-1.3221778,8.33854,0.8702272,2.7124193,1.4152973,7.9097986,CD4 T cells
13.419837,8.248373,11.683068,10.02517,12.909023,7.5705867,CD14+ Monocytes
0.4997773,6.8204465,-2.2441106,3.7404351,2.984795,5.931939,CD4 T cells
0.813365,11.54283,-2.5176258,7.518291,-0.10664173,9.392831,CD8 T cells
0.5388595,4.555289,-0.74944955,1.5725625,1.3006779,4.8678727,CD4 T cells
0.010100882,2.4454262,-0.107006036,2.522285,1.3965569,5.9926333,CD4 T cells
8.558583,6.927582,9.393393,5.6141047,9.627189,5.530098,Dendritic cells
-0.8795967,11.686917,-2.2174487,6.920104,-1.4099275,8.945243,CD8 T cells
4.733895,0.2907567,9.119067,4.0594344,6.063453,-1.2925338,B cells
0.28624296,5.3307114,-1.842923,0.57750595,-1.3132924,4.6185827,CD4 T cells
-0.44108167,5.3552094,-3.4561992,2.9670334,-0.4768473,4.8652954,CD4 T cells
-1.6456168,6.6200166,-1.058615,3.6336887,2.0973365,5.840049,CD4 T cells
5.523546,-2.8532138,10.932942,5.1207256,7.447217,0.008569053,B cells
0.44968036,2.7532475,-1.2726871,0.57109934,0.09361725,2.4935994,CD4 T cells
1.2352321,6.4677577,-2.96493,2.7671838,-0.9961614,3.8993537,CD4 T cells
-0.9328565,6.973094,-0.66425496,4.296195,1.179771,6.465827,CD4 T cells
0.6709435,5.867496,-1.7610134,4.2036543,-0.44423547,5.355622,CD4 T cells
5.0014896,-0.7030439,9.678819,4.1613436,6.2305007,1.5105203,B cells
-0.9584211,10.565367,-0.72327423,6.5556035,0.043175258,6.968056,CD4 T cells
12.735442,8.943293,13.617631,9.744445,13.081954,9.548476,CD14+ Monocytes
-0.398814,11.227803,-2.3028276,5.8855395,-0.2969855,8.737679,CD8 T cells
1.0861242,4.820295,-2.7185638,1.5845972,2.2774298,3.4362528,CD4 T cells
12.154362,13.1472645,8.353018,11.320865,10.375324,10.195389,FCGR3A+ Monocytes
-0.87879074,5.496095,-0.43442607,1.354886,2.40766,4.51797,CD4 T cells
11.571248,13.460909,8.514754,10.723852,10.005174,10.825838,FCGR3A+ Monocytes
-2.5333087,8.726874,-2.0245667,4.6734233,0.8265304,6.920785,CD4 T cells
14.323418,8.871076,12.973041,10.554988,13.431245,6.847089,CD14+ Monocytes
-1.7265484,4.387493,-0.26070794,3.6252906,0.9689093,3.3191495,CD4 T cells
-0.7904779,3.465914,-0.18420997,2.0700634,-0.4862144,3.7976246,CD4 T cells
0.47095862,7.6849217,-1.6238209,3.3482563,1.6818311,6.897598,CD4 T cells
-1.4748832,6.9527297,-1.8517088,2.561078,-1.095054,5.05252,CD4 T cells
3.301457,-1.2738526,9.433099,4.0855393,6.092772,0.32845506,B cells
4.8389053,-1.028153,10.0692005,2.8929243,5.0908504,1.0386019,B cells
-0.033938177,15.660044,-3.1244116,10.422786,-1.9300746,12.536666,NK cells
10.809028,8.295126,11.282101,8.177543,11.893306,7.9009213,Dendritic cells
-1.8742857,6.7625027,-1.2348925,3.7669206,1.6721969,7.5821466,CD4 T cells
-0.6727764,9.68117,-1.4082083,0.22401033,-0.94603336,6.145142,CD4 T cells
3.166031,-2.4021,10.393033,2.925129,5.626067,-0.77319926,B cells
-1.1902623,8.849036,-1.0290976,5.7453485,1.3322891,7.852689,CD4 T cells
12.745566,9.348642,11.780126,12.434876,12.181627,7.1647787,CD14+ Monocytes
14.100555,7.7887607,11.973389,11.813056,14.159468,9.090888,CD14+ Monocytes
3.6387506,-0.3519249,10.239284,4.5594726,6.388743,-0.67055887,B cells
-1.2706394,8.047452,-1.227615,5.241042,0.2617963,5.2649736,CD4 T cells
-2.0702488,8.105202,-3.0622962,3.4216955,1.8618435,4.8871775,CD4 T cells
0.35508326,4.618533,-3.7313516,2.8844407,1.2054425,5.0696845,CD4 T cells
-2.2206454,6.253868,-3.0118442,4.020843,2.8499444,5.8270555,CD4 T cells
12.527607,9.377683,12.211855,11.029406,11.343594,7.6470795,CD14+ Monocytes
0.4818073,5.3812966,0.5801817,2.6350536,-0.028538538,5.556209,CD4 T cells
1.8614591,5.2868423,-1.329469,0.68918735,1.8603861,5.0225325,CD4 T cells
1.3026843,11.562736,-1.9397105,8.133018,-0.59401304,8.720291,CD8 T cells
13.151368,8.670802,12.736283,11.806942,13.070847,8.633586,CD14+ Monocytes
0.5594493,8.41291,-0.9083096,5.6348977,0.36376956,2.8356357,CD4 T cells
0.9485924,7.394621,-3.083498,2.0869608,3.4182122,4.686732,CD4 T cells
1.0114838,12.823332,-1.5914273,8.245468,-1.775629,8.956434,CD8 T cells
1.3827995,7.6763244,-0.6051347,1.9583961,0.032725226,5.0952735,CD4 T cells
5.747331,-1.6171317,11.154264,3.9529524,7.0810175,-0.38608694,B cells
-2.3222644,8.276586,-2.8451262,5.093395,0.61421096,6.5991135,CD4 T cells
1.5490719,13.885509,-3.486424,8.609174,-1.3494849,11.390164,CD8 T cells
1.1706611,6.0914683,-0.5344625,2.8011036,1.4487797,3.1981647,CD4 T cells
1.4566443,2.9594622,0.70236343,1.8154426,0.35301387,4.6903586,CD4 T cells
13.540687,9.851869,11.923854,11.792895,14.221813,7.2143354,CD14+ Monocytes
-0.7502702,7.96043,-2.598739,5.127011,-1.2285162,5.4149027,CD4 T cells
13.450373,9.831358,12.467322,9.752599,12.937725,9.215005,CD14+ Monocytes
-1.237846,11.376778,-0.69038767,6.563643,-1.1549916,8.096217,CD8 T cells
-0.6317226,4.2942524,0.085033365,3.286539,0.17259447,2.4626608,CD4 T cells
11.361823,13.421873,9.340426,10.934335,10.529854,10.718344,FCGR3A+ Monocytes
-0.8915325,9.965282,-1.4367634,6.2824936,0.054621253,8.565767,CD8 T cells
14.500055,7.8587427,12.005959,11.11755,13.902323,7.1611104,CD14+ Monocytes
1.4567332,7.980204,-1.1316292,0.4645246,1.0946496,6.2887077,CD4 T cells
0.8095619,13.011557,-3.1349895,8.0618925,-1.3306924,9.887381,CD8 T cells
11.663032,11.575989,10.256752,10.101014,11.572171,10.2268505,CD14+ Monocytes
1.1740118,15.291093,-3.2504673,10.438566,-2.3638227,12.363243,NK cells
-1.3943821,7.1502037,-0.65496784,2.9322886,0.7929278,6.2295966,CD4 T cells
0.8023735,14.897167,-3.2700367,8.856502,-0.5373108,11.609105,NK cells
-0.21352701,2.451229,-0.23163272,0.780339,-0.3934994,3.2764719,CD4 T cells
1.2385306,12.532007,-3.0741131,7.0502567,-0.61020464,9.60517,CD8 T cells
1.6094043,7.9879394,8.232127,9.811185,3.7424152,5.796936,Megakaryocytes
-0.5691754,13.389113,-2.3352387,9.212254,-1.016384,10.816514,NK cells
0.32902044,4.5851693,0.6117907,3.211171,0.25350383,3.9782276,CD4 T cells
0.17133722,10.111062,-2.7356958,6.336437,-1.8675675,7.944696,CD8 T cells
-1.4982997,7.9914136,0.039237466,4.0931215,3.382143,5.5034237,CD4 T cells
-2.4279637,6.69148,-3.6425478,4.052272,-1.03133,4.373407,CD4 T cells
-1.1615499,4.116398,0.6732495,3.1538863,-1.4099494,5.3885427,CD4 T cells
-1.3841244,7.0098643,-3.140343,3.2511508,1.162787,4.441063,CD4 T cells
-0.39796102,5.975204,-1.4928907,4.384713,0.2479244,5.484737,CD4 T cells
-1.7478216,5.263023,-2.8789158,4.0757413,3.4581573,5.568156,CD4 T cells
-0.693967,6.4806943,-1.0574546,4.410582,-0.33219203,3.3844464,CD4 T cells
-0.15911607,15.010005,-2.2958848,9.760597,-1.9294933,12.297243,NK cells
11.596219,8.791206,12.335993,10.020939,13.641756,8.175012,CD14+ Monocytes
-3.247081,8.284693,-3.3577955,3.7485693,0.74343044,6.05022,CD4 T cells
11.055482,12.900237,10.305951,10.374476,11.380593,11.142509,FCGR3A+ Monocytes
13.696148,8.390662,12.799472,11.160712,13.111396,7.3399267,CD14+ Monocytes
-1.6841091,5.2661853,-0.27968156,1.3944333,-0.09972284,4.3576655,CD4 T cells
-0.9545945,7.725043,-0.19673191,4.6808558,-1.3157696,6.582776,CD4 T cells
0.42313018,12.664529,-1.7136344,8.366001,-0.55517167,10.196508,CD8 T cells
-0.025800696,4.7186604,-1.0265396,1.610363,2.561795,6.1437855,CD4 T cells
-1.1504159,12.004426,-1.4426589,8.112991,-0.88364166,5.5911713,CD8 T cells
0.6966649,6.629564,-2.1997807,3.179537,-0.49247646,4.772164,CD4 T cells
-0.91841555,8.191442,-1.8842123,6.320308,0.54786795,8.183874,CD4 T cells
11.920056,10.0579,11.3480425,9.913862,10.994374,8.294472,CD14+ Monocytes
